Unnamed: 0,Unnamed: 0_x,age,ethnicity,full_path,gender,name,filename,Unnamed: 0_y,tag
2538,52582,29,black,91/nm1775091_rm3106575872_1978-2-14_2007.jpg,female,danai gurira,nm1775091_rm3106575872_1978-2-14_2007_0.jpg,634,no-smile
2542,52622,32,black,91/nm1775091_rm378010112_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm378010112_1978-2-14_2010_0.jpg,632,no-smile
2546,52640,32,black,91/nm1775091_rm3903103744_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm3903103744_1978-2-14_2010_0.jpg,630,no-smile
2524,52496,35,black,91/nm1775091_rm2111611392_1978-2-14_2013.jpg,female,danai gurira,nm1775091_rm2111611392_1978-2-14_2013_0.jpg,1452,smile
2534,52574,32,black,91/nm1775091_rm3045830144_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm3045830144_1978-2-14_2010_0.jpg,1459,smile
2520,52478,32,black,91/nm1775091_rm1740626944_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm1740626944_1978-2-14_2010_0.jpg,1454,smile
2528,52518,32,black,91/nm1775091_rm2312151040_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm2312151040_1978-2-14_2010_0.jpg,1455,smile
2526,52514,32,black,91/nm1775091_rm230677504_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm230677504_1978-2-14_2010_0.jpg,1458,smile
2548,52642,32,black,91/nm1775091_rm394787328_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm394787328_1978-2-14_2010_0.jpg,627,no-smile
2554,52662,32,black,91/nm1775091_rm494584576_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm494584576_1978-2-14_2010_0.jpg,1456,smile
2550,52648,32,black,91/nm1775091_rm4023427072_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm4023427072_1978-2-14_2010_0.jpg,1457,smile
2544,52630,32,black,91/nm1775091_rm3863994112_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm3863994112_1978-2-14_2010_0.jpg,628,no-smile
2540,52606,32,black,91/nm1775091_rm3675628032_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm3675628032_1978-2-14_2010_0.jpg,631,no-smile
1694,33337,36,white,70/nm0004770_rm803507456_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm803507456_1969-5-16_2005_0.jpg,1240,smile
1690,33273,36,white,70/nm0004770_rm551849216_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm551849216_1969-5-16_2005_0.jpg,416,no-smile
1672,32615,36,white,70/nm0004770_rm2203759616_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm2203759616_1969-5-16_2005_0.jpg,1248,smile
1660,32327,36,white,70/nm0004770_rm1380878080_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm1380878080_1969-5-16_2005_0.jpg,1244,smile
1688,33263,36,white,70/nm0004770_rm510625280_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm510625280_1969-5-16_2005_0.jpg,418,no-smile
1670,32585,36,white,70/nm0004770_rm2153427968_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm2153427968_1969-5-16_2005_0.jpg,1241,smile
1686,33255,40,white,70/nm0004770_rm491424000_1969-5-16_2009.jpg,male,david boreanaz,nm0004770_rm491424000_1969-5-16_2009_0.jpg,420,no-smile
1662,32381,36,white,70/nm0004770_rm1498062848_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm1498062848_1969-5-16_2005_0.jpg,1242,smile
1666,32507,36,white,70/nm0004770_rm183284736_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm183284736_1969-5-16_2005_0.jpg,415,no-smile
1664,32505,36,white,70/nm0004770_rm18322432_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm18322432_1969-5-16_2005_0.jpg,422,no-smile
1698,33397,35,white,70/nm0004770_rm912890368_1969-5-16_2004.jpg,male,david boreanaz,nm0004770_rm912890368_1969-5-16_2004_0.jpg,1243,smile
1678,32927,36,white,70/nm0004770_rm316648960_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm316648960_1969-5-16_2005_0.jpg,417,no-smile
1684,33235,36,white,70/nm0004770_rm437434368_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm437434368_1969-5-16_2005_0.jpg,421,no-smile
1682,33185,36,white,70/nm0004770_rm416459520_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm416459520_1969-5-16_2005_0.jpg,1246,smile
1680,33129,36,white,70/nm0004770_rm401388544_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm401388544_1969-5-16_2005_0.jpg,423,no-smile
1692,33289,36,white,70/nm0004770_rm670948608_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm670948608_1969-5-16_2005_0.jpg,1249,smile
1676,32725,36,white,70/nm0004770_rm248628480_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm248628480_1969-5-16_2005_0.jpg,424,no-smile
1696,33343,33,white,70/nm0004770_rm808950528_1969-5-16_2002.jpg,male,david boreanaz,nm0004770_rm808950528_1969-5-16_2002_0.jpg,1247,smile
1674,32643,36,white,70/nm0004770_rm226596864_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm226596864_1969-5-16_2005_0.jpg,419,no-smile
1668,32569,36,white,70/nm0004770_rm2063042560_1969-5-16_2005.jpg,male,david boreanaz,nm0004770_rm2063042560_1969-5-16_2005_0.jpg,1245,smile
1490,28229,59,black,43/nm0000243_rm3828336384_1954-12-28_2014.jpg,male,denzel washington,nm0000243_rm3828336384_1954-12-28_2014_0.jpg,371,no-smile
1462,27647,52,black,43/nm0000243_rm1104124672_1954-12-28_2007.jpg,male,denzel washington,nm0000243_rm1104124672_1954-12-28_2007_0.jpg,1193,smile
1494,28351,51,black,43/nm0000243_rm4190407680_1954-12-28_2006.jpg,male,denzel washington,nm0000243_rm4190407680_1954-12-28_2006_0.jpg,365,no-smile
1480,28099,52,black,43/nm0000243_rm3195640064_1954-12-28_2007.jpg,male,denzel washington,nm0000243_rm3195640064_1954-12-28_2007_0.jpg,373,no-smile
1482,28121,59,black,43/nm0000243_rm3318138624_1954-12-28_2014.jpg,male,denzel washington,nm0000243_rm3318138624_1954-12-28_2014_0.jpg,368,no-smile
1486,28169,55,black,43/nm0000243_rm3622080256_1954-12-28_2010.jpg,male,denzel washington,nm0000243_rm3622080256_1954-12-28_2010_0.jpg,370,no-smile
1496,28357,51,black,43/nm0000243_rm4207184896_1954-12-28_2006.jpg,male,denzel washington,nm0000243_rm4207184896_1954-12-28_2006_0.jpg,367,no-smile
1464,27699,52,black,43/nm0000243_rm1339005696_1954-12-28_2007.jpg,male,denzel washington,nm0000243_rm1339005696_1954-12-28_2007_0.jpg,1191,smile
1488,28205,55,black,43/nm0000243_rm3779100672_1954-12-28_2010.jpg,male,denzel washington,nm0000243_rm3779100672_1954-12-28_2010_0.jpg,372,no-smile
1478,28051,45,black,43/nm0000243_rm2991561216_1954-12-28_2000.jpg,male,denzel washington,nm0000243_rm2991561216_1954-12-28_2000_0.jpg,1195,smile
1474,28045,55,black,43/nm0000243_rm2983167744_1954-12-28_2010.jpg,male,denzel washington,nm0000243_rm2983167744_1954-12-28_2010_0.jpg,1192,smile
1498,28485,45,black,92/100692_1954-12-28_2000.jpg,male,denzel washington,100692_1954-12-28_2000_0.jpg,369,no-smile
1472,27979,46,black,43/nm0000243_rm2676529152_1954-12-28_2001.jpg,male,denzel washington,nm0000243_rm2676529152_1954-12-28_2001_0.jpg,1194,smile
1476,28049,47,black,43/nm0000243_rm2991102464_1954-12-28_2002.jpg,male,denzel washington,nm0000243_rm2991102464_1954-12-28_2002_0.jpg,1196,smile
1492,28335,59,black,43/nm0000243_rm4147103488_1954-12-28_2014.jpg,male,denzel washington,nm0000243_rm4147103488_1954-12-28_2014_0.jpg,366,no-smile
1466,27737,59,black,43/nm0000243_rm1449903104_1954-12-28_2014.jpg,male,denzel washington,nm0000243_rm1449903104_1954-12-28_2014_0.jpg,1190,smile
1470,27969,46,black,43/nm0000243_rm2642974720_1954-12-28_2001.jpg,male,denzel washington,nm0000243_rm2642974720_1954-12-28_2001_0.jpg,1198,smile
1460,27633,57,black,43/nm0000243_rm1060024576_1954-12-28_2012.jpg,male,denzel washington,nm0000243_rm1060024576_1954-12-28_2012_0.jpg,1199,smile
1468,27755,49,black,43/nm0000243_rm1525192704_1954-12-28_2004.jpg,male,denzel washington,nm0000243_rm1525192704_1954-12-28_2004_0.jpg,1197,smile
1484,28153,48,black,43/nm0000243_rm3519527680_1954-12-28_2003.jpg,male,denzel washington,nm0000243_rm3519527680_1954-12-28_2003_0.jpg,374,no-smile
2496,52142,50,black,32/nm0000332_rm30471680_1964-11-29_2015.jpg,male,don cheadle,nm0000332_rm30471680_1964-11-29_2015_0.jpg,618,no-smile
2488,52028,49,black,32/nm0000332_rm217302528_1964-11-29_2014.jpg,male,don cheadle,nm0000332_rm217302528_1964-11-29_2014_0.jpg,621,no-smile
2508,52308,44,black,32/nm0000332_rm4013068032_1964-11-29_2009.jpg,male,don cheadle,nm0000332_rm4013068032_1964-11-29_2009_0.jpg,1448,smile
2498,52208,47,black,32/nm0000332_rm3308167680_1964-11-29_2012.jpg,male,don cheadle,nm0000332_rm3308167680_1964-11-29_2012_0.jpg,619,no-smile
2502,52218,44,black,32/nm0000332_rm3346960128_1964-11-29_2009.jpg,male,don cheadle,nm0000332_rm3346960128_1964-11-29_2009_0.jpg,624,no-smile
2484,51998,46,black,32/nm0000332_rm1735689472_1964-11-29_2011.jpg,male,don cheadle,nm0000332_rm1735689472_1964-11-29_2011_0.jpg,1440,smile
2516,52376,48,black,32/nm0000332_rm505389824_1964-11-29_2013.jpg,male,don cheadle,nm0000332_rm505389824_1964-11-29_2013_0.jpg,1447,smile
2512,52370,39,black,32/nm0000332_rm474055680_1964-11-29_2004.jpg,male,don cheadle,nm0000332_rm474055680_1964-11-29_2004_0.jpg,615,no-smile
2486,52006,46,black,32/nm0000332_rm1802798336_1964-11-29_2011.jpg,male,don cheadle,nm0000332_rm1802798336_1964-11-29_2011_0.jpg,1446,smile
2480,51896,47,black,32/nm0000332_rm1157148928_1964-11-29_2012.jpg,male,don cheadle,nm0000332_rm1157148928_1964-11-29_2012_0.jpg,623,no-smile
2514,52372,39,black,32/nm0000332_rm490832896_1964-11-29_2004.jpg,male,don cheadle,nm0000332_rm490832896_1964-11-29_2004_0.jpg,617,no-smile
2490,52060,43,black,32/nm0000332_rm2294322176_1964-11-29_2008.jpg,male,don cheadle,nm0000332_rm2294322176_1964-11-29_2008_0.jpg,1449,smile
2506,52244,48,black,32/nm0000332_rm3534136832_1964-11-29_2013.jpg,male,don cheadle,nm0000332_rm3534136832_1964-11-29_2013_0.jpg,616,no-smile
2492,52096,43,black,32/nm0000332_rm2545980416_1964-11-29_2008.jpg,male,don cheadle,nm0000332_rm2545980416_1964-11-29_2008_0.jpg,1442,smile
2510,52348,36,black,32/nm0000332_rm4215773696_1964-11-29_2001.jpg,male,don cheadle,nm0000332_rm4215773696_1964-11-29_2001_0.jpg,1445,smile
2494,52116,39,black,32/nm0000332_rm272729088_1964-11-29_2004.jpg,male,don cheadle,nm0000332_rm272729088_1964-11-29_2004_0.jpg,622,no-smile
2504,52238,46,black,32/nm0000332_rm348499968_1964-11-29_2011.jpg,male,don cheadle,nm0000332_rm348499968_1964-11-29_2011_0.jpg,1443,smile
2500,52212,42,black,32/nm0000332_rm3335624960_1964-11-29_2007.jpg,male,don cheadle,nm0000332_rm3335624960_1964-11-29_2007_0.jpg,620,no-smile
2518,52378,36,black,32/nm0000332_rm508795392_1964-11-29_2001.jpg,male,don cheadle,nm0000332_rm508795392_1964-11-29_2001_0.jpg,1441,smile
2482,51958,40,black,32/nm0000332_rm1444649472_1964-11-29_2005.jpg,male,don cheadle,nm0000332_rm1444649472_1964-11-29_2005_0.jpg,1444,smile
1884,38245,35,white,06/nm0000106_rm3875504384_1975-2-22_2010.jpg,female,drew barrymore,nm0000106_rm3875504384_1975-2-22_2010_0.jpg,1290,smile
1894,38397,39,white,06/nm0000106_rm645123584_1975-2-22_2014.jpg,female,drew barrymore,nm0000106_rm645123584_1975-2-22_2014_0.jpg,466,no-smile
1878,38143,29,white,06/nm0000106_rm3558840832_1975-2-22_2004.jpg,female,drew barrymore,nm0000106_rm3558840832_1975-2-22_2004_0.jpg,1295,smile
1882,38173,34,white,06/nm0000106_rm3619786240_1975-2-22_2009.jpg,female,drew barrymore,nm0000106_rm3619786240_1975-2-22_2009_0.jpg,1293,smile
1874,38059,35,white,06/nm0000106_rm3221192960_1975-2-22_2010.jpg,female,drew barrymore,nm0000106_rm3221192960_1975-2-22_2010_0.jpg,1294,smile
1870,37753,29,white,06/nm0000106_rm2246416640_1975-2-22_2004.jpg,female,drew barrymore,nm0000106_rm2246416640_1975-2-22_2004_0.jpg,465,no-smile
1898,38491,32,white,06/nm0000106_rm92441856_1975-2-22_2007.jpg,female,drew barrymore,nm0000106_rm92441856_1975-2-22_2007_0.jpg,474,no-smile
1892,38373,32,white,06/nm0000106_rm599889920_1975-2-22_2007.jpg,female,drew barrymore,nm0000106_rm599889920_1975-2-22_2007_0.jpg,473,no-smile
1868,37703,32,white,06/nm0000106_rm2068879872_1975-2-22_2007.jpg,female,drew barrymore,nm0000106_rm2068879872_1975-2-22_2007_0.jpg,468,no-smile
1860,37463,32,white,06/nm0000106_rm109219072_1975-2-22_2007.jpg,female,drew barrymore,nm0000106_rm109219072_1975-2-22_2007_0.jpg,472,no-smile
1890,38281,32,white,06/nm0000106_rm4025064192_1975-2-22_2007.jpg,female,drew barrymore,nm0000106_rm4025064192_1975-2-22_2007_0.jpg,1297,smile
1888,38275,32,white,06/nm0000106_rm3991509760_1975-2-22_2007.jpg,female,drew barrymore,nm0000106_rm3991509760_1975-2-22_2007_0.jpg,1296,smile
1876,38075,24,white,06/nm0000106_rm3271465728_1975-2-22_1999.jpg,female,drew barrymore,nm0000106_rm3271465728_1975-2-22_1999_0.jpg,1292,smile
1872,38057,29,white,06/nm0000106_rm3219495168_1975-2-22_2004.jpg,female,drew barrymore,nm0000106_rm3219495168_1975-2-22_2004_0.jpg,1291,smile
1880,38161,34,white,06/nm0000106_rm3603009024_1975-2-22_2009.jpg,female,drew barrymore,nm0000106_rm3603009024_1975-2-22_2009_0.jpg,1298,smile
1862,37497,28,white,06/nm0000106_rm1254136064_1975-2-22_2003.jpg,female,drew barrymore,nm0000106_rm1254136064_1975-2-22_2003_0.jpg,469,no-smile
1886,38255,23,white,06/nm0000106_rm3887184384_1975-2-22_1998.jpg,female,drew barrymore,nm0000106_rm3887184384_1975-2-22_1998_0.jpg,1299,smile
1896,38483,39,white,06/nm0000106_rm896781824_1975-2-22_2014.jpg,female,drew barrymore,nm0000106_rm896781824_1975-2-22_2014_0.jpg,471,no-smile
1866,37669,26,white,06/nm0000106_rm1980930048_1975-2-22_2001.jpg,female,drew barrymore,nm0000106_rm1980930048_1975-2-22_2001_0.jpg,470,no-smile
1864,37569,26,white,06/nm0000106_rm1609731328_1975-2-22_2001.jpg,female,drew barrymore,nm0000106_rm1609731328_1975-2-22_2001_0.jpg,467,no-smile
1102,21507,41,black,05/nm0425005_rm1284941568_1972-5-2_2013.jpg,male,dwayne johnson,nm0425005_rm1284941568_1972-5-2_2013_0.jpg,291,no-smile
1122,21805,34,black,05/nm0425005_rm2955647488_1972-5-2_2006.jpg,male,dwayne johnson,nm0425005_rm2955647488_1972-5-2_2006_0.jpg,1117,smile
1136,22151,40,black,05/nm0425005_rm874688512_1972-5-2_2012.jpg,male,dwayne johnson,nm0425005_rm874688512_1972-5-2_2012_0.jpg,292,no-smile
1112,21645,33,black,05/nm0425005_rm2069928448_1972-5-2_2005.jpg,male,dwayne johnson,nm0425005_rm2069928448_1972-5-2_2005_0.jpg,1111,smile
1106,21519,35,black,05/nm0425005_rm1375771392_1972-5-2_2007.jpg,male,dwayne johnson,nm0425005_rm1375771392_1972-5-2_2007_0.jpg,289,no-smile
1132,22109,32,black,05/nm0425005_rm659602176_1972-5-2_2004.jpg,male,dwayne johnson,nm0425005_rm659602176_1972-5-2_2004_0.jpg,286,no-smile
1120,21801,39,black,05/nm0425005_rm293910528_1972-5-2_2011.jpg,male,dwayne johnson,nm0425005_rm293910528_1972-5-2_2011_0.jpg,293,no-smile
1126,21867,40,black,05/nm0425005_rm3250106368_1972-5-2_2012.jpg,male,dwayne johnson,nm0425005_rm3250106368_1972-5-2_2012_0.jpg,290,no-smile
1114,21717,37,black,05/nm0425005_rm2425195264_1972-5-2_2009.jpg,male,dwayne johnson,nm0425005_rm2425195264_1972-5-2_2009_0.jpg,1113,smile
1134,22123,43,black,05/nm0425005_rm738915328_1972-5-2_2015.jpg,male,dwayne johnson,nm0425005_rm738915328_1972-5-2_2015_0.jpg,1115,smile
1110,21639,33,black,05/nm0425005_rm2053151232_1972-5-2_2005.jpg,male,dwayne johnson,nm0425005_rm2053151232_1972-5-2_2005_0.jpg,1110,smile
1138,22153,43,black,05/nm0425005_rm889910272_1972-5-2_2015.jpg,male,dwayne johnson,nm0425005_rm889910272_1972-5-2_2015_0.jpg,1112,smile
1130,21995,32,black,05/nm0425005_rm3747592960_1972-5-2_2004.jpg,male,dwayne johnson,nm0425005_rm3747592960_1972-5-2_2004_0.jpg,285,no-smile
1116,21721,37,black,05/nm0425005_rm2441972480_1972-5-2_2009.jpg,male,dwayne johnson,nm0425005_rm2441972480_1972-5-2_2009_0.jpg,1116,smile
1128,21973,43,black,05/nm0425005_rm3667783936_1972-5-2_2015.jpg,male,dwayne johnson,nm0425005_rm3667783936_1972-5-2_2015_0.jpg,1119,smile
1108,21531,30,black,05/nm0425005_rm1517128704_1972-5-2_2002.jpg,male,dwayne johnson,nm0425005_rm1517128704_1972-5-2_2002_0.jpg,288,no-smile
1118,21731,31,black,05/nm0425005_rm2475596032_1972-5-2_2003.jpg,male,dwayne johnson,nm0425005_rm2475596032_1972-5-2_2003_0.jpg,287,no-smile
1104,21513,35,black,05/nm0425005_rm1342216960_1972-5-2_2007.jpg,male,dwayne johnson,nm0425005_rm1342216960_1972-5-2_2007_0.jpg,1118,smile
1124,21843,31,black,05/nm0425005_rm3129907456_1972-5-2_2003.jpg,male,dwayne johnson,nm0425005_rm3129907456_1972-5-2_2003_0.jpg,294,no-smile
1100,21489,41,black,05/nm0425005_rm1150723840_1972-5-2_2013.jpg,male,dwayne johnson,nm0425005_rm1150723840_1972-5-2_2013_0.jpg,1114,smile
980,18557,46,black,52/nm0000552_rm1019579392_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm1019579392_1961-4-3_2007_0.jpg,1088,smile
992,18719,41,black,52/nm0000552_rm1995217664_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm1995217664_1961-4-3_2002_0.jpg,1089,smile
986,18621,46,black,52/nm0000552_rm1261345536_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm1261345536_1961-4-3_2007_0.jpg,1085,smile
1010,18937,41,black,52/nm0000552_rm291477760_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm291477760_1961-4-3_2002_0.jpg,257,no-smile
1006,18909,46,black,52/nm0000552_rm2817301248_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm2817301248_1961-4-3_2007_0.jpg,1080,smile
1014,19075,42,black,52/nm0000552_rm3873937664_1961-4-3_2003.jpg,male,eddie murphy,nm0000552_rm3873937664_1961-4-3_2003_0.jpg,261,no-smile
996,18751,45,black,52/nm0000552_rm2126813184_1961-4-3_2006.jpg,male,eddie murphy,nm0000552_rm2126813184_1961-4-3_2006_0.jpg,263,no-smile
990,18683,47,black,52/nm0000552_rm159823872_1961-4-3_2008.jpg,male,eddie murphy,nm0000552_rm159823872_1961-4-3_2008_0.jpg,256,no-smile
1016,19251,46,black,52/nm0000552_rm803183360_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm803183360_1961-4-3_2007_0.jpg,1087,smile
1018,19279,43,black,52/nm0000552_rm897751040_1961-4-3_2004.jpg,male,eddie murphy,nm0000552_rm897751040_1961-4-3_2004_0.jpg,1084,smile
984,18615,41,black,52/nm0000552_rm1243322368_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm1243322368_1961-4-3_2002_0.jpg,1086,smile
1004,18853,45,black,52/nm0000552_rm2631633920_1961-4-3_2006.jpg,male,eddie murphy,nm0000552_rm2631633920_1961-4-3_2006_0.jpg,262,no-smile
988,18651,45,black,52/nm0000552_rm1438096128_1961-4-3_2006.jpg,male,eddie murphy,nm0000552_rm1438096128_1961-4-3_2006_0.jpg,1082,smile
994,18739,41,black,52/nm0000552_rm207591680_1961-4-3_2002.jpg,male,eddie murphy,nm0000552_rm207591680_1961-4-3_2002_0.jpg,1083,smile
982,18577,46,black,52/nm0000552_rm1127127808_1961-4-3_2007.jpg,male,eddie murphy,nm0000552_rm1127127808_1961-4-3_2007_0.jpg,1081,smile
1012,19013,47,black,52/nm0000552_rm361150464_1961-4-3_2008.jpg,male,eddie murphy,nm0000552_rm361150464_1961-4-3_2008_0.jpg,259,no-smile
1000,18817,25,black,52/nm0000552_rm2520092160_1961-4-3_1986.jpg,male,eddie murphy,nm0000552_rm2520092160_1961-4-3_1986_0.jpg,264,no-smile
998,18807,48,black,52/nm0000552_rm2484836352_1961-4-3_2009.jpg,male,eddie murphy,nm0000552_rm2484836352_1961-4-3_2009_0.jpg,258,no-smile
1002,18851,51,black,52/nm0000552_rm2624173568_1961-4-3_2012.jpg,male,eddie murphy,nm0000552_rm2624173568_1961-4-3_2012_0.jpg,255,no-smile
1008,18927,25,black,52/nm0000552_rm2878513664_1961-4-3_1986.jpg,male,eddie murphy,nm0000552_rm2878513664_1961-4-3_1986_0.jpg,260,no-smile
1150,22509,26,white,43/nm0221043_rm1811651328_1976-10-11_2003.jpg,female,emily deschanel,nm0221043_rm1811651328_1976-10-11_2003_0.jpg,1128,smile
1166,23323,28,white,43/nm0221043_rm471315456_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm471315456_1976-10-11_2005_0.jpg,295,no-smile
1168,23387,28,white,43/nm0221043_rm652512512_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm652512512_1976-10-11_2005_0.jpg,1127,smile
1156,22671,28,white,43/nm0221043_rm2298727168_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm2298727168_1976-10-11_2005_0.jpg,301,no-smile
1142,22293,36,white,43/nm0221043_rm1317723904_1976-10-11_2013.jpg,female,emily deschanel,nm0221043_rm1317723904_1976-10-11_2013_0.jpg,1125,smile
1172,23427,28,white,43/nm0221043_rm754754304_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm754754304_1976-10-11_2005_0.jpg,303,no-smile
1176,23517,28,white,43/nm0221043_rm908057856_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm908057856_1976-10-11_2005_0.jpg,302,no-smile
1160,22807,28,white,43/nm0221043_rm263424256_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm263424256_1976-10-11_2005_0.jpg,297,no-smile
1162,23055,28,white,43/nm0221043_rm346276864_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm346276864_1976-10-11_2005_0.jpg,304,no-smile
1146,22457,28,white,43/nm0221043_rm1613796864_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm1613796864_1976-10-11_2005_0.jpg,296,no-smile
1170,23407,28,white,43/nm0221043_rm708618496_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm708618496_1976-10-11_2005_0.jpg,299,no-smile
1152,22515,26,white,43/nm0221043_rm1828428544_1976-10-11_2003.jpg,female,emily deschanel,nm0221043_rm1828428544_1976-10-11_2003_0.jpg,1123,smile
1178,23535,28,white,43/nm0221043_rm964215552_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm964215552_1976-10-11_2005_0.jpg,1129,smile
1164,23215,28,white,43/nm0221043_rm405837312_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm405837312_1976-10-11_2005_0.jpg,300,no-smile
1174,23443,28,white,43/nm0221043_rm798469888_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm798469888_1976-10-11_2005_0.jpg,298,no-smile
1148,22493,28,white,43/nm0221043_rm1731570944_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm1731570944_1976-10-11_2005_0.jpg,1121,smile
1158,22777,28,white,43/nm0221043_rm2528229632_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm2528229632_1976-10-11_2005_0.jpg,1120,smile
1154,22603,28,white,43/nm0221043_rm2164230912_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm2164230912_1976-10-11_2005_0.jpg,1124,smile
1140,22263,31,white,43/nm0221043_rm1253149184_1976-10-11_2008.jpg,female,emily deschanel,nm0221043_rm1253149184_1976-10-11_2008_0.jpg,1126,smile
1144,22295,28,white,43/nm0221043_rm1331934976_1976-10-11_2005.jpg,female,emily deschanel,nm0221043_rm1331934976_1976-10-11_2005_0.jpg,1122,smile
1036,19511,49,black,45/nm0001845_rm2750462464_1961-7-15_2011.jpg,male,forest whitaker,nm0001845_rm2750462464_1961-7-15_2011_0.jpg,274,no-smile
1028,19383,51,black,45/nm0001845_rm1578553856_1961-7-15_2013.jpg,male,forest whitaker,nm0001845_rm1578553856_1961-7-15_2013_0.jpg,266,no-smile
1054,19819,40,black,45/nm0001845_rm638032384_1961-7-15_2002.jpg,male,forest whitaker,nm0001845_rm638032384_1961-7-15_2002_0.jpg,1095,smile
1040,19549,46,black,45/nm0001845_rm3013711360_1961-7-15_2008.jpg,male,forest whitaker,nm0001845_rm3013711360_1961-7-15_2008_0.jpg,273,no-smile
1046,19795,44,black,45/nm0001845_rm457808384_1961-7-15_2006.jpg,male,forest whitaker,nm0001845_rm457808384_1961-7-15_2006_0.jpg,1090,smile
1024,19355,51,black,45/nm0001845_rm1394004480_1961-7-15_2013.jpg,male,forest whitaker,nm0001845_rm1394004480_1961-7-15_2013_0.jpg,268,no-smile
1056,19825,46,black,45/nm0001845_rm682660864_1961-7-15_2008.jpg,male,forest whitaker,nm0001845_rm682660864_1961-7-15_2008_0.jpg,1091,smile
1052,19817,40,black,45/nm0001845_rm621255168_1961-7-15_2002.jpg,male,forest whitaker,nm0001845_rm621255168_1961-7-15_2002_0.jpg,1092,smile
1038,19523,47,black,45/nm0001845_rm281775616_1961-7-15_2009.jpg,male,forest whitaker,nm0001845_rm281775616_1961-7-15_2009_0.jpg,1093,smile
1030,19393,44,black,45/nm0001845_rm1676840192_1961-7-15_2006.jpg,male,forest whitaker,nm0001845_rm1676840192_1961-7-15_2006_0.jpg,271,no-smile
1044,19789,44,black,45/nm0001845_rm441031168_1961-7-15_2006.jpg,male,forest whitaker,nm0001845_rm441031168_1961-7-15_2006_0.jpg,1097,smile
1050,19811,47,black,45/nm0001845_rm584355328_1961-7-15_2009.jpg,male,forest whitaker,nm0001845_rm584355328_1961-7-15_2009_0.jpg,1099,smile
1058,19871,46,black,45/nm0001845_rm934319104_1961-7-15_2008.jpg,male,forest whitaker,nm0001845_rm934319104_1961-7-15_2008_0.jpg,1098,smile
1026,19379,42,black,45/nm0001845_rm1573296896_1961-7-15_2004.jpg,male,forest whitaker,nm0001845_rm1573296896_1961-7-15_2004_0.jpg,269,no-smile
1022,19339,51,black,45/nm0001845_rm1276563968_1961-7-15_2013.jpg,male,forest whitaker,nm0001845_rm1276563968_1961-7-15_2013_0.jpg,272,no-smile
1020,19321,51,black,45/nm0001845_rm1108791808_1961-7-15_2013.jpg,male,forest whitaker,nm0001845_rm1108791808_1961-7-15_2013_0.jpg,265,no-smile
